date,match,bet_on,bet_amount,p1_prob,odds,pnl,balance
2025-03-31,D0FJ vs G09O,P2 (Loser),10.000148285584263,45.33%,2.51,-10.0,760.51
2025-03-31,F724 vs N0BS,P1 (Winner),3.536100148452341,43.61%,2.58,5.81,766.32
2025-03-31,D923 vs J09X,P2 (Loser),7.307903699792835,59.49%,3.69,-7.31,759.01
2025-03-31,B0GG vs H996,P2 (Loser),4.704747904725089,52.78%,2.44,-4.7,754.31
2025-03-31,PL56 vs GD64,P2 (Loser),4.042435863563385,63.59%,3.39,-4.04,750.27
2025-03-31,MP20 vs DA31,P1 (Winner),14.090574849812086,77.46%,1.52,7.96,758.23
2025-03-31,B0BI vs D0F6,P2 (Loser),9.061148211050792,55.05%,3.53,-9.06,749.17
2025-03-31,C0E9 vs G628,P2 (Loser),7.394730389821167,52.64%,2.84,-7.39,741.77
2025-03-31,BT72 vs C0JP,P1 (Winner),8.175599041174529,67.09%,1.68,5.97,747.74
2025-03-31,B0CD vs TE30,P1 (Winner),6.186023515183024,54.67%,2.14,7.35,755.1
2025-03-31,K0AZ vs DF92,P2 (Loser),6.017825578817822,66.74%,4.74,-6.02,749.08
2025-03-31,C0DF vs BD06,P2 (Loser),9.755304763377952,41.91%,2.25,-9.76,739.33
2025-03-31,S0ZE vs Q02L,P2 (Loser),8.650392763428039,48.22%,2.65,-8.65,730.67
2025-03-31,M0JZ vs U182,P1 (Winner),5.571571407666183,45.15%,2.77,10.22,740.9
2025-03-31,PL56 vs S0ZE,P1 (Winner),14.817907292015855,82.45%,1.4,6.38,747.28
2025-03-31,D0FJ vs KI82,P1 (Winner),8.544725531522372,70.49%,1.58,5.29,752.57
2025-03-31,B0CD vs K0AZ,P1 (Winner),10.889665606535944,68.78%,1.74,8.54,761.11
2025-03-31,B0BI vs F724,P1 (Winner),4.735843444170126,59.23%,1.83,4.13,765.23
2025-03-31,GJ37 vs MQ75,P1 (Winner),5.348531264921256,63.66%,1.69,3.91,769.15
2025-03-31,B0CD vs PL56,P1 (Winner),4.095094358294451,31.87%,4.11,13.15,782.3
2025-04-07,F0F1 vs GJ37,P2 (Loser),13.409760921468843,42.26%,2.72,-13.41,768.89
2025-04-07,TD51 vs KI95,P1 (Winner),13.824288827094708,59.34%,2.66,24.03,792.92
2025-04-07,D875 vs J551,P2 (Loser),5.25869328311503,61.05%,3.28,-5.26,787.66
2025-04-07,C0E9 vs L987,P1 (Winner),6.38603758475584,59.08%,1.9,6.1,793.76
2025-04-07,M0FH vs B0BI,P1 (Winner),12.40242383313416,67.74%,1.83,10.96,804.72
2025-04-07,MO44 vs SU87,P1 (Winner),4.970813333311231,44.72%,2.63,8.49,813.21
2025-04-07,MM58 vs KE29,P1 (Winner),10.468541747586654,62.87%,1.94,10.47,823.68
2025-04-07,DH50 vs S0S1,P2 (Loser),11.98536325497147,42.29%,2.41,-11.99,811.7
2025-04-07,AE14 vs AG37,P2 (Loser),16.23393859971389,21.97%,1.55,-16.23,795.46
2025-04-07,BK40 vs N0BS,P1 (Winner),14.15669391793318,76.27%,1.54,8.26,803.72
2025-04-07,C0AU vs F510,P2 (Loser),7.474631835220668,68.98%,6.39,-7.47,796.25
2025-04-07,GC88 vs SU55,P1 (Winner),7.897279257536664,47.43%,2.82,15.05,811.29
2025-04-07,L0BV vs K0AH,P2 (Loser),8.37935241952151,47.61%,2.43,-8.38,802.91
2025-04-07,MC65 vs M0CI,P1 (Winner),16.05829194337345,70.26%,2.17,19.91,822.83
2025-04-07,MP20 vs U182,P1 (Winner),10.271189460682947,61.42%,2.0,10.87,833.7
2025-04-07,TE30 vs W367,P2 (Loser),11.197527717160622,42.00%,2.28,-11.2,822.5
2025-04-07,G628 vs A0FC,P1 (Winner),7.5725821017647,37.50%,4.16,24.8,847.3
2025-04-07,TC61 vs M0GZ,P1 (Winner),10.634055905054671,55.92%,2.36,15.21,862.51
2025-04-07,VA25 vs SL28,P1 (Winner),4.66810463268456,41.52%,2.82,8.89,871.41
2025-04-07,A0E2 vs C0AU,P1 (Winner),9.551206801752405,74.34%,1.4,4.68,876.08
2025-04-07,TE30 vs D643,P2 (Loser),17.521659670012504,9.19%,1.25,-17.52,858.56
2025-04-07,RH16 vs BD06,P2 (Loser),7.366482487500819,65.33%,4.59,-7.37,851.19
2025-04-07,RE44 vs MC65,P2 (Loser),11.440795952787083,46.91%,2.72,-11.44,839.75
2025-04-07,DH58 vs M0FH,P2 (Loser),4.974132088317009,49.52%,2.23,-4.97,834.78
2025-04-07,MM58 vs MP20,P1 (Winner),16.695598266040157,77.16%,1.57,11.35,846.13
2025-04-07,M0EJ vs L0BV,P2 (Loser),8.751150043091721,45.44%,2.28,-8.75,837.38
2025-04-07,P09Z vs TD51,P2 (Loser),11.403160388288695,40.87%,2.23,-11.4,825.97
2025-04-07,D875 vs VA25,P2 (Loser),3.0672110544667324,74.24%,4.86,-3.07,822.91
2025-04-07,AE14 vs G628,P2 (Loser),13.553048399556909,43.93%,2.83,-13.55,809.35
2025-04-07,TE51 vs TC61,P2 (Loser),8.739361365206474,67.12%,6.78,-8.74,800.61
2025-04-07,A0E2 vs AE14,P1 (Winner),16.012264136938622,93.76%,1.13,3.37,803.98
2025-04-07,P09Z vs RH16,P1 (Winner),7.357854949631468,35.11%,4.75,28.41,832.4
2025-04-07,DH58 vs MM58,P2 (Loser),11.87673235300869,42.84%,2.44,-11.88,820.52
2025-04-07,M0EJ vs BK40,P2 (Loser),9.332192347494985,35.58%,1.81,-9.33,811.19
2025-04-07,D875 vs TE30,P1 (Winner),6.821097718642964,67.26%,1.61,4.43,815.62
2025-04-07,A0E2 vs F0F1,P1 (Winner),16.312328177655836,82.40%,1.42,7.4,823.02
2025-04-07,M0EJ vs TE51,P2 (Loser),7.1199833619917605,37.78%,1.8,-7.12,815.9
2025-04-07,DH50 vs P09Z,P2 (Loser),6.890775223158546,51.39%,2.56,-6.89,809.01
2025-04-07,A0E2 vs DH50,P1 (Winner),11.058109899640055,84.93%,1.23,2.89,811.9
2025-04-07,M0EJ vs DH58,P2 (Loser),5.921399747175822,38.80%,1.79,-5.92,805.98
2025-04-14,N0BS vs AG37,P2 (Loser),7.013456881642423,36.78%,1.75,-7.01,798.97
2025-04-14,HH26 vs J551,P1 (Winner),8.285170955404505,63.31%,1.81,7.14,806.11
2025-04-14,TE51 vs O522,P2 (Loser),4.703015930353174,74.28%,6.13,-4.7,801.4
2025-04-14,H997 vs M0NI,P1 (Winner),3.3875438478467,34.56%,3.41,8.49,809.9
2025-04-14,DH58 vs EA24,P1 (Winner),13.219521607101216,79.57%,1.38,5.75,815.65
2025-04-14,F0F1 vs CD85,P2 (Loser),4.364423935915937,69.26%,4.32,-4.36,811.29
2025-04-14,BU13 vs BK92,P2 (Loser),12.17967591480567,44.77%,2.7,-12.18,799.11
2025-04-14,MU94 vs TD51,P2 (Loser),15.982155137307254,31.94%,2.25,-15.98,783.13
2025-04-14,B0BI vs D923,P2 (Loser),3.409814021727823,67.05%,3.65,-3.41,779.72
2025-04-14,DH50 vs W367,P2 (Loser),6.669676948340038,65.09%,4.57,-6.67,773.05
2025-04-14,M0CI vs E0DD,P2 (Loser),2.6189143313565273,77.69%,5.8,-2.62,770.43
2025-04-14,V812 vs BD06,P2 (Loser),12.226357454856291,39.93%,2.34,-12.23,758.2
2025-04-14,KE29 vs N771,P1 (Winner),6.242630996629637,66.38%,1.63,4.2,762.41
2025-04-14,RE44 vs D0C1,P1 (Winner),14.752433949854238,81.26%,1.4,6.49,768.9
2025-04-14,S0S1 vs GH92,P1 (Winner),6.802651787486178,71.74%,1.48,3.56,772.46
2025-04-14,F0BY vs CF59,P1 (Winner),4.374379062699708,28.66%,4.94,18.01,790.47
2025-04-14,K0AH vs A0FC,P1 (Winner),15.80931599117823,66.63%,2.22,20.41,810.87
2025-04-14,GJ37 vs T0HA,P1 (Winner),13.235591163288786,79.50%,1.4,5.79,816.66
2025-04-14,MO44 vs N0AE,P2 (Loser),5.850201697181275,38.05%,1.75,-5.85,810.81
2025-04-14,KI95 vs GC88,P2 (Loser),7.043314192235899,55.27%,2.93,-7.04,803.77
2025-04-14,M0JF vs M0GZ,P2 (Loser),6.821910375948289,55.29%,2.91,-6.82,796.95
2025-04-14,M0CI vs HH26,P2 (Loser),13.266978850367632,34.71%,2.04,-13.27,783.68
2025-04-14,C0AU vs S0H2,P2 (Loser),2.8600505807900856,81.11%,7.77,-2.86,780.82
2025-04-14,GB88 vs N0BS,P1 (Winner),14.29764195492817,57.32%,2.99,29.48,810.3
2025-04-14,KE29 vs MU94,P1 (Winner),16.206033722712487,76.09%,1.75,12.83,823.13
2025-04-14,RH16 vs M0JF,P2 (Loser),5.6415576112651955,60.66%,3.29,-5.64,817.49
2025-04-14,S0S1 vs V812,P1 (Winner),7.91905342130442,62.46%,1.83,6.9,824.39
2025-04-14,TE51 vs K0AH,P2 (Loser),3.8615810217499953,67.53%,3.83,-3.86,820.53
2025-04-14,GJ37 vs H997,P2 (Loser),3.866084402060227,64.04%,3.33,-3.87,816.67
2025-04-14,S0S1 vs D0FJ,P1 (Winner),10.79947243604556,57.52%,2.31,14.76,831.43
2025-04-14,R0DG vs RH16,P1 (Winner),3.5719808446983117,44.26%,2.5,5.58,837.01
2025-04-14,C0AU vs GB88,P2 (Loser),5.288904345952107,72.40%,5.71,-5.29,831.72
2025-04-14,F0F1 vs TE51,P2 (Loser),11.085981149241551,39.56%,2.12,-11.09,820.63
2025-04-14,KE29 vs DH50,P1 (Winner),4.331352767429005,43.06%,2.68,7.59,828.22
2025-04-14,R0DG vs KE29,P2 (Loser),14.119671510279877,40.25%,2.51,-14.12,814.1
2025-04-14,S0S1 vs C0AU,P1 (Winner),6.358418903650821,39.11%,3.5,16.48,830.59
2025-04-14,Z355 vs S0S1,P2 (Loser),3.109039659638669,74.19%,4.94,-3.11,827.48
2025-04-21,A0FC vs CG80,P1 (Winner),14.52894458698638,70.13%,1.8,12.39,839.87
2025-04-21,D0F6 vs BU13,P1 (Winner),5.795049788250676,46.07%,2.59,9.68,849.55
2025-04-21,F0BY vs Y09V,P2 (Loser),10.33975821753805,40.16%,2.07,-10.34,839.21
2025-04-21,GC88 vs T0HA,P1 (Winner),7.253636575658948,62.23%,1.79,6.1,845.31
2025-04-21,GJ37 vs KI82,P1 (Winner),16.90621348063698,88.43%,1.31,5.94,851.25
2025-04-21,J551 vs AE14,P1 (Winner),11.413662955210185,57.97%,2.28,15.4,866.65
2025-04-21,MP20 vs GB88,P2 (Loser),7.517680059988054,45.12%,2.14,-7.52,859.13
2025-04-21,N552 vs V832,P1 (Winner),10.4113075431722,76.37%,1.41,4.72,863.85
2025-04-21,N771 vs L0IL,P1 (Winner),17.2769823711371,89.07%,1.3,5.91,869.76
2025-04-21,O522 vs H0BH,P1 (Winner),13.259066716372592,77.35%,1.44,6.41,876.17
2025-04-21,SL28 vs V812,P1 (Winner),4.012044208987096,45.49%,2.43,6.02,882.18
2025-04-21,BD06 vs MU94,P1 (Winner),15.377140208155955,58.11%,2.72,27.7,909.88
2025-04-21,BM95 vs C977,P1 (Winner),5.812776265848987,35.76%,3.69,16.25,926.13
2025-04-21,BT72 vs CD85,P2 (Loser),6.304905908639654,49.61%,2.28,-6.3,919.83
2025-04-21,C0C8 vs K0AZ,P2 (Loser),6.621673659156948,50.77%,2.39,-6.62,913.21
2025-04-21,C0NB vs W0BH,P2 (Loser),13.117883759367663,44.11%,2.55,-13.12,900.09
2025-04-21,C0E9 vs M0CI,P1 (Winner),8.601326632135063,52.31%,2.37,12.35,912.44
2025-04-21,DB63 vs F510,P2 (Loser),8.777157280087225,63.25%,4.48,-8.78,903.67
2025-04-21,M0G4 vs MW02,P2 (Loser),18.073327614806683,21.08%,1.58,-18.07,885.59
2025-04-21,MC65 vs GH92,P1 (Winner),15.184345393825852,72.57%,1.67,10.88,896.48
2025-04-21,N0BS vs M0GZ,P2 (Loser),4.692403234163877,53.50%,2.42,-4.69,891.78
2025-04-21,O483 vs U182,P1 (Winner),5.106246937538454,50.01%,2.23,6.62,898.4
2025-04-21,RC91 vs SX50,P1 (Winner),7.337511422830321,48.66%,2.51,11.66,910.06
2025-04-21,A0FC vs D643,P2 (Loser),18.201211702834748,10.32%,1.28,-18.2,891.86
2025-04-21,D0CO vs GJ37,P1 (Winner),9.499694073912174,69.89%,1.58,5.89,897.75
2025-04-21,PL56 vs F0FV,P1 (Winner),17.954909167890065,69.62%,2.61,30.04,927.79
2025-04-21,D875 vs J551,P1 (Winner),6.405194872107014,66.36%,1.6,4.1,931.88
2025-04-21,F0BY vs M0FH,P2 (Loser),10.183544529332579,23.66%,1.39,-10.18,921.7
2025-04-21,MP20 vs HH26,P2 (Loser),9.616692245751773,38.86%,1.92,-9.62,912.08
2025-04-21,KE29 vs O522,P2 (Loser),6.842321390070943,61.74%,3.53,-6.84,905.24
2025-04-21,SU55 vs N552,P2 (Loser),5.8414325697720795,46.98%,2.12,-5.84,899.4
2025-04-21,BK40 vs GC88,P2 (Loser),3.9300697342902065,74.62%,5.38,-3.93,895.47
2025-04-21,D923 vs B0BI,P1 (Winner),6.953995724950562,36.12%,3.94,21.57,917.04
2025-04-21,D0F6 vs MQ75,P1 (Winner),5.0418007778075005,53.79%,2.03,5.44,922.49
2025-04-21,RE44 vs MC65,P2 (Loser),14.481641062203543,48.42%,3.31,-14.48,908.01
2025-04-21,MM58 vs DB63,P1 (Winner),12.320714326628787,70.50%,1.64,8.38,916.39
2025-04-21,S0S1 vs N0BS,P1 (Winner),12.903794546833215,66.73%,1.82,11.13,927.52
2025-04-21,RH16 vs RC91,P2 (Loser),4.252386378073261,77.40%,6.57,-4.25,923.27
2025-04-21,C0C8 vs AG37,P2 (Loser),10.0289662506419,20.26%,1.32,-10.03,913.24
2025-04-21,C0AU vs M0G4,P1 (Winner),18.2648013307938,92.74%,1.12,2.83,916.07
2025-04-21,M0NI vs Q02L,P1 (Winner),11.661897774567986,77.59%,1.38,5.01,921.09
2025-04-21,K0AH vs C0NB,P2 (Loser),5.556802661491895,73.19%,5.76,-5.56,915.53
2025-04-21,BM95 vs HB71,P2 (Loser),11.91643637802505,25.11%,1.48,-11.92,903.61
2025-04-21,N0AE vs O513,P2 (Loser),4.534899529528,52.59%,2.35,-4.53,899.08
2025-04-21,D0CO vs BK40,P2 (Loser),4.795549521748902,54.56%,2.51,-4.8,894.28
2025-04-21,M0EJ vs TE51,P2 (Loser),8.521975619384849,38.30%,1.85,-8.52,885.76
2025-04-21,PL56 vs KE29,P2 (Loser),4.5607465428684035,49.28%,2.17,-4.56,881.2
2025-04-21,D0F6 vs N771,P2 (Loser),5.75068704552557,41.03%,1.85,-5.75,875.45
2025-04-21,A0FC vs D923,P2 (Loser),3.988230269831557,62.78%,3.15,-3.99,871.46
2025-04-21,Z355 vs DH50,P1 (Winner),16.667224934460442,83.67%,1.33,5.99,877.45
2025-04-21,BK92 vs RE44,P1 (Winner),4.493232790989559,30.42%,4.38,15.5,892.95
2025-04-21,MM58 vs C0C8,P1 (Winner),15.906541915884903,82.83%,1.32,5.78,898.73
2025-04-21,M0NI vs S0S1,P2 (Loser),10.098071692167697,43.74%,2.24,-10.1,888.64
2025-04-21,RH16 vs K0AH,P2 (Loser),17.767595499839416,42.35%,3.31,-17.77,870.87
2025-04-21,M0EJ vs DH58,P2 (Loser),7.035148948939835,35.93%,1.71,-7.04,863.83
2025-04-21,A0FC vs TD51,P2 (Loser),12.286733413500167,39.05%,2.15,-12.29,851.55
2025-04-21,C0AU vs Z355,P2 (Loser),9.40834337901571,28.50%,1.54,-9.41,842.14
2025-04-21,RH16 vs FB98,P2 (Loser),7.661469678799322,46.95%,2.29,-7.66,834.48
2025-04-21,M0NI vs BK92,P2 (Loser),4.21710766929992,65.36%,3.57,-4.22,830.26
2025-04-21,M0EJ vs D0F6,P2 (Loser),5.971761834303669,68.58%,4.91,-5.97,824.29
2025-04-21,D0CO vs M0EJ,P2 (Loser),4.915686682107075,54.30%,2.54,-4.92,819.37
2025-05-05,BD06 vs A0FC,P1 (Winner),11.115199246451223,42.71%,4.56,40.88,860.25
2025-05-05,D0C1 vs S0H2,P2 (Loser),8.206078627572856,48.55%,2.43,-8.21,852.04
2025-05-05,F0BY vs F510,P2 (Loser),10.552105689689842,51.22%,3.05,-10.55,841.49
2025-05-05,G0GD vs RC91,P2 (Loser),16.829769334259588,27.33%,2.15,-16.83,824.66
2025-05-05,J551 vs G09O,P2 (Loser),3.690286440118784,57.21%,2.62,-3.69,820.97
2025-05-05,M0CI vs F0FV,P1 (Winner),7.81410850829521,44.18%,3.13,17.35,838.31
2025-05-05,MO44 vs B0GG,P2 (Loser),10.326320397888274,42.74%,2.24,-10.33,827.99
2025-05-05,MU94 vs BS86,P1 (Winner),6.375163108925306,66.82%,1.6,4.11,832.1
2025-05-05,N0BS vs C0NB,P2 (Loser),13.98439032808363,54.25%,5.32,-13.98,818.12
2025-05-05,O513 vs CF59,P2 (Loser),5.486270820728282,49.23%,2.24,-5.49,812.63
2025-05-05,SX91 vs BT72,P2 (Loser),11.391171821264459,33.13%,1.8,-11.39,801.24
2025-05-05,T0HA vs O522,P2 (Loser),12.554703971993302,34.77%,1.97,-12.55,788.68
2025-05-05,V832 vs MW18,P1 (Winner),15.773695491204881,66.42%,2.26,20.85,809.53
2025-05-05,B0FV vs SU87,P2 (Loser),16.19063761763907,22.72%,1.61,-16.19,793.34
2025-05-05,C0DF vs AE14,P1 (Winner),7.351147361330347,63.21%,1.77,6.05,799.39
2025-05-05,G0FW vs D923,P2 (Loser),15.98786236137517,28.44%,1.96,-15.99,783.41
2025-05-05,GJ37 vs KI95,P1 (Winner),7.142613665446495,66.93%,1.63,4.85,788.26
2025-05-05,KI82 vs HB64,P2 (Loser),15.765125616436647,29.90%,2.63,-15.77,772.49
2025-05-05,L987 vs N732,P2 (Loser),15.280610674237362,47.24%,4.44,-15.28,757.21
2025-05-05,MW02 vs H0BH,P2 (Loser),6.616167105766472,62.25%,3.93,-6.62,750.59
2025-05-05,MP20 vs L0BV,P2 (Loser),6.914545662167461,31.44%,1.58,-6.91,743.68
2025-05-05,N771 vs O483,P1 (Winner),7.175730778300906,66.02%,1.68,5.22,748.9
2025-05-05,TE16 vs K0AZ,P2 (Loser),14.977970901130682,29.53%,2.45,-14.98,733.92
2025-05-05,TC61 vs M0GZ,P1 (Winner),6.73861326337787,63.74%,1.75,5.38,739.31
2025-05-05,U182 vs CD85,P2 (Loser),14.786106215627806,30.22%,1.96,-14.79,724.52
2025-05-05,V0AM vs M0JF,P1 (Winner),2.554076630658576,28.83%,4.15,8.35,732.87
2025-05-05,GC88 vs FB98,P1 (Winner),3.6825542184432227,24.73%,5.95,18.89,751.75
2025-05-05,RH16 vs BK92,P2 (Loser),7.578468509933421,65.54%,5.41,-7.58,744.18
2025-05-05,PL56 vs BD06,P2 (Loser),5.213360293587808,67.64%,4.57,-5.21,738.96
2025-05-05,MU94 vs S0S1,P2 (Loser),13.309097753587867,28.20%,1.75,-13.31,725.65
2025-05-05,O513 vs TD51,P2 (Loser),4.261266446474987,38.46%,1.73,-4.26,721.39
2025-05-05,M0CI vs RE44,P2 (Loser),11.145112143490678,31.83%,1.81,-11.15,710.25
2025-05-05,C0AU vs J551,P2 (Loser),4.257981138741323,70.55%,4.93,-4.26,705.99
2025-05-05,M0FH vs T0HA,P1 (Winner),12.823007333350333,83.55%,1.32,4.47,710.45
2025-05-05,M0NI vs G0GD,P1 (Winner),13.627289246974819,86.28%,1.26,3.9,714.36
2025-05-05,BK40 vs F0BY,P1 (Winner),9.310970153546707,79.82%,1.34,3.49,717.85
2025-05-05,HB71 vs MO44,P1 (Winner),11.285091684281548,70.30%,1.72,8.63,726.48
2025-05-05,DA31 vs SX91,P2 (Loser),6.33941330764938,29.66%,1.52,-6.34,720.14
2025-05-05,R0DG vs C0DF,P2 (Loser),2.790557737012344,66.73%,3.53,-2.79,717.35
2025-05-05,MM58 vs N771,P2 (Loser),7.215634956061889,58.68%,3.68,-7.22,710.13
2025-05-05,P0CT vs D875,P2 (Loser),11.020747121606261,16.35%,1.28,-11.02,699.11
2025-05-05,KE29 vs B0FV,P1 (Winner),13.982252946857002,90.42%,1.3,4.68,703.8
2025-05-05,P09Z vs TE16,P1 (Winner),14.075948456294705,83.45%,1.51,8.02,711.82
2025-05-05,G0FW vs SU55,P2 (Loser),10.437037819739272,24.65%,1.5,-10.44,701.38
2025-05-05,N0AE vs TC61,P2 (Loser),10.890885241658719,48.42%,3.28,-10.89,690.49
2025-05-05,RH16 vs BK40,P2 (Loser),6.729308151024268,48.19%,2.43,-6.73,683.76
2025-05-05,PL56 vs M0FH,P2 (Loser),5.75309551452054,47.44%,2.27,-5.75,678.01
2025-05-05,M0NI vs M0CI,P1 (Winner),13.560154617370982,75.48%,1.7,10.07,688.07
2025-05-05,MU94 vs K0AH,P2 (Loser),13.373329393272547,28.15%,1.81,-13.37,674.7
2025-05-05,D0CO vs KI82,P1 (Winner),13.494017836051649,93.73%,1.12,2.1,676.81
2025-05-05,M0EJ vs N0AE,P2 (Loser),3.456653971164147,73.76%,5.43,-3.46,673.35
2025-05-05,MW02 vs R0DG,P1 (Winner),6.148554016536407,34.03%,5.02,25.72,699.07
2025-05-05,F0F1 vs TE51,P2 (Loser),4.984529958490658,46.57%,2.14,-4.98,694.09
2025-05-05,KE29 vs P0CT,P1 (Winner),13.090711338065432,79.57%,1.45,6.39,700.48
2025-05-05,S0AG vs C0AU,P1 (Winner),11.752873195876434,83.80%,1.29,3.79,704.27
2025-05-05,Z355 vs F0F1,P1 (Winner),10.587193647301639,73.61%,1.57,6.42,710.69
2025-05-05,M0EJ vs MM58,P2 (Loser),5.07126498382855,54.22%,2.65,-5.07,705.61
2025-05-05,HB71 vs M0NI,P1 (Winner),7.370282044374182,46.84%,2.97,15.1,720.71
2025-05-05,PL56 vs HB71,P2 (Loser),11.344388634410747,47.18%,3.14,-11.34,709.37
2025-05-05,A0E2 vs M0EJ,P2 (Loser),2.6443704232929544,66.02%,3.41,-2.64,706.72
2025-05-05,A0E2 vs S0AG,P1 (Winner),4.606425344261056,47.95%,2.43,6.87,713.59
2025-05-19,HB71 vs C0H0,P1 (Winner),14.27177557946,87.95%,1.24,3.9,717.49
2025-05-19,TD51 vs Y09V,P1 (Winner),9.103490469183606,72.69%,1.53,5.26,722.74
2025-05-19,DH50 vs MC65,P2 (Loser),10.290922006966213,50.25%,3.26,-10.29,712.45
2025-05-19,AG37 vs AE14,P1 (Winner),14.249037049637606,74.11%,1.71,10.83,723.28
2025-05-19,A0FC vs G09O,P2 (Loser),3.545976183964746,64.13%,3.37,-3.55,719.74
2025-05-19,U182 vs B0BI,P2 (Loser),6.437092033178643,33.42%,1.64,-6.44,713.3
2025-05-19,F0BY vs L987,P2 (Loser),4.376811694900105,44.88%,1.99,-4.38,708.92
2025-05-19,HB64 vs MU94,P1 (Winner),3.818249465897766,39.65%,3.01,7.98,716.9
2025-05-19,N552 vs T0HA,P1 (Winner),8.88377575517896,64.71%,1.83,7.85,724.76
2025-05-19,RE44 vs D923,P2 (Loser),4.770575466569296,70.69%,5.21,-4.77,719.99
2025-05-19,N0AE vs C0JP,P1 (Winner),12.701460028044783,71.66%,1.73,9.9,729.88
2025-05-19,P09Z vs J551,P1 (Winner),5.099005895866602,56.99%,1.94,5.1,734.98
2025-05-19,E0DD vs SL28,P1 (Winner),4.57196635964302,32.50%,4.24,15.39,750.37
2025-05-19,FB98 vs HB64,P2 (Loser),2.8791856686372195,72.69%,4.59,-2.88,747.49
2025-05-19,L0BV vs GH92,P1 (Winner),13.050193262826488,78.89%,1.44,6.26,753.75
2025-05-19,D643 vs F724,P1 (Winner),15.075051346062969,91.19%,1.29,4.79,758.54
2025-05-19,MP20 vs Y218,P1 (Winner),15.170848470380315,83.21%,1.4,6.66,765.2
2025-05-19,P09Z vs F0BY,P1 (Winner),8.454927588968678,61.25%,1.94,8.37,773.57
2025-05-19,HB71 vs RC91,P1 (Winner),12.817098869689374,81.25%,1.36,4.99,778.56
2025-05-19,A0FC vs M0CI,P1 (Winner),4.017371181827562,51.06%,2.15,4.83,783.39
2025-05-19,BD06 vs TD51,P1 (Winner),3.3045415781849,43.08%,2.58,5.43,788.82
2025-05-19,RE44 vs E0DD,P2 (Loser),5.918800552972874,76.39%,9.68,-5.92,782.9
2025-05-19,KE29 vs N552,P2 (Loser),7.258103541258705,58.40%,3.42,-7.26,775.64
2025-05-19,C0E9 vs DH50,P1 (Winner),3.9609885683926325,38.75%,3.07,8.5,784.15
2025-05-19,D643 vs A0FC,P1 (Winner),15.682924833780842,89.57%,1.31,5.35,789.5
2025-05-19,AG37 vs M0GZ,P2 (Loser),3.4737785682197653,61.08%,2.96,-3.47,786.02
2025-05-19,N771 vs P09Z,P1 (Winner),5.801379899497348,53.27%,2.16,7.04,793.06
2025-05-19,RE44 vs D0FJ,P2 (Loser),4.706240700471483,57.53%,2.82,-4.71,788.36
2025-05-19,D643 vs N771,P1 (Winner),15.767125272276985,92.55%,1.21,3.73,792.09
2025-05-19,AG37 vs MP20,P2 (Loser),4.214165199330059,60.04%,2.97,-4.21,787.88
2025-05-19,HB71 vs O513,P1 (Winner),10.502143769901366,74.76%,1.49,5.51,793.39
2025-05-19,D643 vs HB71,P1 (Winner),8.815740745280433,78.10%,1.36,3.46,796.84
2025-05-19,C0E9 vs BD06,P2 (Loser),7.007014023904026,48.26%,2.36,-7.01,789.83
2025-05-19,C0E9 vs EA24,P1 (Winner),8.243274940061408,56.82%,2.15,9.9,799.73
2025-05-19,C0E9 vs RE44,P1 (Winner),3.245924086974091,36.28%,3.19,7.34,807.08
2025-05-26,D0CO vs B0GG,P2 (Loser),4.0335022890809284,86.43%,24.69,-4.03,803.04
2025-05-26,N771 vs MM58,P1 (Winner),8.995348967782796,39.48%,4.43,31.88,834.92
2025-05-26,M0NI vs MP20,P1 (Winner),7.023358128024252,74.69%,1.4,3.07,838.0
2025-05-26,F0FV vs HB71,P2 (Loser),16.759943382812608,22.29%,2.07,-16.76,821.24
2025-05-26,BK92 vs D994,P2 (Loser),5.8332658080270665,71.52%,5.86,-5.83,815.4
2025-05-26,C0E9 vs C977,P2 (Loser),3.705098152748994,62.54%,3.13,-3.71,811.7
2025-05-26,D0C1 vs P0CT,P2 (Loser),3.637927065456815,58.19%,2.71,-3.64,808.06
2025-05-26,GJ16 vs K0AZ,P2 (Loser),7.74189773771141,32.93%,1.65,-7.74,800.32
2025-05-26,H996 vs BM95,P1 (Winner),9.289034582649098,53.11%,2.51,14.57,814.89
2025-05-26,MC65 vs DA31,P1 (Winner),16.29782419990809,87.44%,1.34,6.1,820.99
2025-05-26,MW02 vs T09X,P1 (Winner),15.710560417695774,86.46%,1.25,4.41,825.4
2025-05-26,R0GO vs BG23,P1 (Winner),13.845364135524724,55.95%,2.89,27.22,852.62
2025-05-26,W09E vs MN13,P1 (Winner),17.052487783907505,58.62%,3.9,51.16,903.78
2025-05-26,AE14 vs FB98,P2 (Loser),18.075637050941957,14.13%,1.32,-18.08,885.71
2025-05-26,R0DG vs BD06,P2 (Loser),10.271096268739754,63.58%,5.67,-10.27,875.44
2025-05-26,F0F1 vs J551,P2 (Loser),4.135213997842454,75.61%,5.92,-4.14,871.3
2025-05-26,D0F6 vs C0AU,P1 (Winner),8.862374588156879,30.00%,8.05,64.27,935.57
2025-05-26,TE51 vs EA24,P2 (Loser),3.3356100117800507,73.49%,4.74,-3.34,932.24
2025-05-26,K0AH vs D0FJ,P1 (Winner),12.20987010844546,62.91%,1.96,12.34,944.57
2025-05-26,P09Z vs N732,P2 (Loser),18.31771081420286,50.23%,5.44,-18.32,926.25
