date,match_id,p1_name,p2_name,bet_on,bet_amount,is_win,actual_winner,p1_prob,p2_prob,p1_odds,p2_odds,pnl,balance,fav_prob,fav_won,prob_bucket
2025-01-06,55388,Facundo Diaz Acosta,Cameron Norrie,,0.0,False,P1,0.1659124866127967,0.8340875133872032,4.29,1.26,0.0,958.9138719068004,0.8340875133872032,0.0,80-85%
2025-01-06,55389,Gael Monfils,Pedro Martinez,,0.0,False,P1,0.8263672664761543,0.1736327335238456,1.28,3.99,0.0,958.9138719068004,0.8263672664761543,1.0,80-85%
2025-01-06,55362,Arthur Cazaux,Adam Walton,P1,7.814079153958921,True,P1,0.6612052619457245,0.3387947380542755,1.68,2.3,5.313573824692066,964.2274457314924,0.6612052619457245,1.0,65-70%
2025-01-06,55390,Jan-Lennard Struff,Yunchaokete Bu,,0.0,False,P1,0.5336389392614365,0.4663610607385635,1.71,2.25,0.0,964.2274457314924,0.5336389392614365,1.0,50-55%
2025-01-06,55363,Brandon Nakashima,Yannick Hanfmann,P2,15.107076389065917,False,P1,0.4985260665416717,0.5014739334583282,1.32,3.65,-15.107076389065917,949.1203693424264,0.5014739334583282,0.0,50-55%
2025-01-06,55364,Rinky Hijikata,David Goffin,,0.0,False,P1,0.3690155297517776,0.6309844702482224,2.25,1.71,0.0,949.1203693424264,0.6309844702482224,0.0,60-65%
2025-01-06,55391,Nishesh Basavareddy,Francisco Comesana,P2,13.329296312641388,False,P1,0.5406806915998459,0.4593193084001541,1.28,4.03,-13.329296312641388,935.791073029785,0.5406806915998459,1.0,50-55%
2025-01-06,55392,Jakub Mensik,Pablo Carreno Busta,P2,8.660499988642792,False,P1,0.6111789494752884,0.3888210505247116,1.25,4.0,-8.660499988642792,927.1305730411424,0.6111789494752884,1.0,60-65%
2025-01-06,55365,Tomas Martin Etcheverry,Tristan Schoolkate,,0.0,False,P1,0.7544617727398872,0.2455382272601127,1.38,3.26,0.0,927.1305730411424,0.7544617727398872,1.0,75-80%
2025-01-06,55393,Nishesh Basavareddy,Alejandro Tabilo,P2,18.542611460822847,False,P1,0.2701030671596527,0.7298969328403473,1.82,2.11,-18.542611460822847,908.5879615803194,0.7298969328403473,0.0,70-75%
2025-01-06,55366,Felix Auger-Aliassime,Arthur Cazaux,,0.0,False,P1,0.6399484723806381,0.3600515276193619,1.52,2.72,0.0,908.5879615803194,0.6399484723806381,1.0,60-65%
2025-01-06,55394,Zizou Bergs,Luca Nardi,P1,18.171759231606387,True,P1,0.7765330821275711,0.2234669178724289,1.65,2.4,11.81164350054415,920.3996050808636,0.7765330821275711,1.0,75-80%
2025-01-06,55367,Marcos Giron,Denis Shapovalov,,0.0,False,P1,0.4005174338817596,0.5994825661182404,2.77,1.51,0.0,920.3996050808636,0.5994825661182404,0.0,55-60%
2025-01-06,55395,Alex Michelsen,Lorenzo Sonego,P2,5.382386855617956,False,P1,0.5340137779712677,0.4659862220287323,1.59,2.53,-5.382386855617956,915.0172182252456,0.5340137779712677,1.0,50-55%
2025-01-06,55368,Miomir Kecmanovic,Christopher O'Connell,,0.0,False,P1,0.4858209043741226,0.5141790956258774,1.89,2.02,0.0,915.0172182252456,0.5141790956258774,0.0,50-55%
2025-01-06,55369,Rinky Hijikata,Brandon Nakashima,P1,3.933434529405442,True,P1,0.3734043091535568,0.6265956908464432,3.18,1.41,8.574887274103865,923.5921054993496,0.6265956908464432,0.0,60-65%
2025-01-06,55396,Facundo Diaz Acosta,Sebastian Baez,,0.0,False,P1,0.5880255848169327,0.4119744151830673,1.84,2.08,0.0,923.5921054993496,0.5880255848169327,1.0,55-60%
2025-01-06,55397,Roberto Carballes Baena,Francisco Cerundolo,P1,5.910173847071217,True,P1,0.4533620625734329,0.5466379374265671,2.68,1.54,9.929092063079644,933.5211975624292,0.5466379374265671,0.0,50-55%
2025-01-06,55370,Benjamin Bonzi,Li Tu,P2,4.271176832277485,False,P1,0.584031343460083,0.415968656539917,1.5,2.8,-4.271176832277485,929.2500207301516,0.584031343460083,1.0,55-60%
2025-01-06,55398,Gael Monfils,Jan-Lennard Struff,P1,18.162874957274827,True,P1,0.6665189117193222,0.3334810882806778,2.21,1.75,21.97707869830254,951.2270994284544,0.6665189117193222,1.0,65-70%
2025-01-06,55371,Sebastian Korda,Alejandro Davidovich Fokina,P1,11.560047021999765,True,P1,0.5779866725206375,0.4220133274793625,2.26,1.71,14.5656592477197,965.792758676174,0.5779866725206375,1.0,55-60%
2025-01-06,55372,Tommy Paul,Manuel Guinard,,0.0,False,P1,0.8977768905460835,0.1022231094539165,1.08,10.77,0.0,965.792758676174,0.8977768905460835,1.0,85-90%
2025-01-06,55399,Nuno Borges,Mariano Navone,P2,7.255112389721821,False,P1,0.5557243525981903,0.4442756474018097,1.47,2.89,-7.255112389721821,958.5376462864522,0.5557243525981903,1.0,55-60%
2025-01-06,55400,Jakub Mensik,Ben Shelton,,0.0,False,P1,0.4282970130443573,0.5717029869556427,2.22,1.75,0.0,958.5376462864522,0.5717029869556427,0.0,55-60%
2025-01-06,55373,Thanasi Kokkinakis,Tomas Martin Etcheverry,P2,9.915035086143709,False,P1,0.4733145236968994,0.5266854763031006,1.61,2.48,-9.915035086143709,948.6226112003084,0.5266854763031006,0.0,50-55%
2025-01-06,55401,Nishesh Basavareddy,Alex Michelsen,P2,15.230464351546289,False,P1,0.2408975437283516,0.7591024562716484,2.63,1.55,-15.230464351546289,933.3921468487622,0.7591024562716484,0.0,75-80%
2025-01-06,55374,Tommy Paul,Rinky Hijikata,,0.0,False,P1,0.8001864701509476,0.1998135298490524,1.28,4.07,0.0,933.3921468487622,0.8001864701509476,1.0,80-85%
2025-01-06,55402,Gael Monfils,Facundo Diaz Acosta,P1,16.3611845817998,True,P1,0.8316304832696915,0.1683695167303085,1.35,3.54,5.726414603629932,939.118561452392,0.8316304832696915,1.0,80-85%
2025-01-06,55375,Felix Auger-Aliassime,Marcos Giron,,0.0,False,P1,0.608597919344902,0.3914020806550979,1.66,2.37,0.0,939.118561452392,0.608597919344902,1.0,60-65%
2025-01-06,55376,Miomir Kecmanovic,Benjamin Bonzi,,0.0,False,P1,0.5938417315483093,0.4061582684516907,1.63,2.44,0.0,939.118561452392,0.5938417315483093,1.0,55-60%
2025-01-06,55403,Zizou Bergs,Roberto Carballes Baena,P2,4.583424868522828,False,P1,0.5216340273618698,0.4783659726381302,1.66,2.37,-4.583424868522828,934.5351365838692,0.5216340273618698,1.0,50-55%
2025-01-06,55377,Sebastian Korda,Thanasi Kokkinakis,P1,18.690702731677387,True,P1,0.759850025177002,0.240149974822998,1.67,2.35,12.522770830223848,947.0579074140932,0.759850025177002,1.0,75-80%
2025-01-06,55404,Nuno Borges,Jakub Mensik,,0.0,False,P1,0.3136771470308304,0.6863228529691696,2.93,1.47,0.0,947.0579074140932,0.6863228529691696,0.0,65-70%
2025-01-06,55405,Gael Monfils,Nishesh Basavareddy,P1,18.941158148281865,True,P1,0.8330071195960045,0.1669928804039955,1.71,2.27,13.448222285280124,960.5061296993732,0.8330071195960045,1.0,80-85%
2025-01-06,55378,Felix Auger-Aliassime,Tommy Paul,,0.0,False,P1,0.4194374829530716,0.5805625170469284,2.27,1.71,0.0,960.5061296993732,0.5805625170469284,0.0,55-60%
2025-01-06,55379,Sebastian Korda,Miomir Kecmanovic,P1,14.320407864454964,True,P1,0.6880820542573929,0.3119179457426071,1.8,2.13,11.456326291563972,971.9624559909372,0.6880820542573929,1.0,65-70%
2025-01-06,55406,Zizou Bergs,Nuno Borges,P1,7.839963127972965,True,P1,0.5981336236000061,0.4018663763999939,1.92,1.99,7.212766077735127,979.1752220686724,0.5981336236000061,1.0,55-60%
2025-01-06,55380,Felix Auger-Aliassime,Sebastian Korda,,0.0,False,P1,0.4148971438407898,0.5851028561592102,2.19,1.76,0.0,979.1752220686724,0.5851028561592102,0.0,55-60%
2025-01-06,55407,Gael Monfils,Zizou Bergs,P1,18.223846730162016,True,P1,0.7597417756915092,0.2402582243084907,1.62,2.45,11.298784972700451,990.4740070413728,0.7597417756915092,1.0,75-80%
2025-01-13,55409,Daniil Medvedev,Kasidit Samrej,P2,3.276745083728293,False,P1,0.9116850271821022,0.0883149728178978,1.01,42.16,-3.276745083728293,987.1972619576446,0.9116850271821022,1.0,90-95%
2025-01-13,55410,Alex de Minaur,Botic Van De Zandschulp,P2,7.468082108006389,False,P1,0.7685595527291298,0.2314404472708702,1.08,10.59,-7.468082108006389,979.7291798496384,0.7685595527291298,1.0,75-80%
2025-01-13,55411,Joao Fonseca,Andrey Rublev,,0.0,False,P1,0.3301393538713455,0.6698606461286545,2.48,1.61,0.0,979.7291798496384,0.6698606461286545,0.0,65-70%
2025-01-13,55412,Holger Rune,Zhizhen Zhang,,0.0,False,P1,0.7542699053883553,0.2457300946116447,1.33,3.68,0.0,979.7291798496384,0.7542699053883553,1.0,75-80%
2025-01-13,55413,Lorenzo Musetti,Matteo Arnaldi,P2,6.861949691727119,False,P1,0.5159529000520706,0.4840470999479294,1.6,2.5,-6.861949691727119,972.8672301579112,0.5159529000520706,1.0,50-55%
2025-01-13,55414,Hubert Hurkacz,Tallon Griekspoor,P2,9.365894868056792,False,P1,0.5551273077726364,0.4448726922273636,1.4,3.2,-9.365894868056792,963.5013352898544,0.5551273077726364,1.0,55-60%
2025-01-13,55415,Karen Khachanov,Adrian Mannarino,,0.0,False,P1,0.836810015141964,0.163189984858036,1.14,6.81,0.0,963.5013352898544,0.836810015141964,1.0,80-85%
2025-01-13,55416,Ben Shelton,Brandon Nakashima,,0.0,False,P1,0.6991725414991379,0.3008274585008621,1.51,2.75,0.0,963.5013352898544,0.6991725414991379,1.0,65-70%
2025-01-13,55417,Corentin Moutet,Alexei Popyrin,P1,5.933294668762592,True,P1,0.3109210431575775,0.6890789568424225,4.67,1.24,21.775191434358717,985.2765267242132,0.6890789568424225,0.0,65-70%
2025-01-13,55418,Gael Monfils,Giovanni Mpetshi Perricard,P1,19.705530534484264,True,P1,0.7094912827014923,0.2905087172985077,2.13,1.81,22.267249503967214,1007.5437762281804,0.7094912827014923,1.0,70-75%
2025-01-13,55419,Francisco Cerundolo,Alexander Bublik,P2,6.756549898673407,False,P1,0.5110116004943848,0.4889883995056152,1.63,2.44,-6.756549898673407,1000.787226329507,0.5110116004943848,1.0,50-55%
2025-01-13,55420,Tomas Martin Etcheverry,Flavio Cobolli,P2,11.307788301030284,False,P1,0.4593789875507355,0.5406210124492645,1.62,2.46,-11.307788301030284,989.4794380284768,0.5406210124492645,0.0,50-55%
2025-01-13,55421,Daniel Altmaier,Francisco Comesana,,0.0,False,P1,0.5337457656860352,0.4662542343139648,1.93,2.0,0.0,989.4794380284768,0.5337457656860352,1.0,50-55%
2025-01-13,55422,Matteo Berrettini,Cameron Norrie,,0.0,False,P1,0.6631859689950943,0.3368140310049057,1.42,3.11,0.0,989.4794380284768,0.6631859689950943,1.0,65-70%
2025-01-13,55423,Tristan Boyer,Federico Coria,P2,19.789588760569533,False,P1,0.425192654132843,0.574807345867157,1.17,5.93,-19.789588760569533,969.6898492679072,0.574807345867157,0.0,55-60%
2025-01-13,55424,Pablo Carreno Busta,Kamil Majchrzak,,0.0,False,P1,0.6006147861480713,0.3993852138519287,1.77,2.18,0.0,969.6898492679072,0.6006147861480713,1.0,60-65%
2025-01-13,55425,Gabriel Diallo,Luca Nardi,P1,12.34924374981189,True,P1,0.7617084085941315,0.2382915914058685,1.47,2.92,5.804144562411588,975.4939938303188,0.7617084085941315,1.0,75-80%
2025-01-13,55426,Facundo Diaz Acosta,Zizou Bergs,,0.0,False,P1,0.3311348408460617,0.6688651591539383,2.86,1.48,0.0,975.4939938303188,0.6688651591539383,0.0,65-70%
2025-01-13,55427,Cristian Garin,Borna Coric,P2,5.701865591794347,False,P1,0.4158503264188766,0.5841496735811234,2.01,1.89,-5.701865591794347,969.7921282385244,0.5841496735811234,0.0,55-60%
2025-01-13,55428,Marcos Giron,Yannick Hanfmann,P2,13.617593940068591,False,P1,0.545032799243927,0.454967200756073,1.28,4.13,-13.617593940068591,956.1745342984558,0.545032799243927,1.0,50-55%
2025-01-13,55429,Miomir Kecmanovic,Dusan Lajovic,P2,15.228815083254997,False,P1,0.5293512642383575,0.4706487357616424,1.25,4.48,-15.228815083254997,940.9457192152008,0.5293512642383575,1.0,50-55%
2025-01-13,55430,Mitchell Krueger,Rinky Hijikata,,0.0,False,P1,0.3184769600629806,0.6815230399370193,2.99,1.45,0.0,940.9457192152008,0.6815230399370193,0.0,65-70%
2025-01-13,55431,Denis Shapovalov,Roberto Bautista Agut,P2,4.682721782542638,False,P1,0.63640096783638,0.36359903216362,1.37,3.41,-4.682721782542638,936.2629974326582,0.63640096783638,1.0,60-65%
2025-01-13,55432,Lorenzo Sonego,Stan Wawrinka,P2,7.6365806609411075,False,P1,0.5462908148765564,0.4537091851234436,1.48,2.88,-7.6365806609411075,928.626416771717,0.5462908148765564,1.0,50-55%
2025-01-13,55433,Learner Tien,Camilo Ugo Carabelli,,0.0,False,P1,0.7784340754151344,0.2215659245848655,1.19,5.49,0.0,928.626416771717,0.7784340754151344,1.0,75-80%
2025-01-13,55434,Jannik Sinner,Nicolas Jarry,,0.0,False,P1,0.943573735654354,0.0564262643456459,1.02,29.95,0.0,928.626416771717,0.943573735654354,1.0,90-95%
2025-01-13,55435,Carlos Alcaraz,Alexander Shevchenko,,0.0,False,P1,0.9289154410362244,0.0710845589637756,1.02,35.12,0.0,928.626416771717,0.9289154410362244,1.0,90-95%
2025-01-13,55436,Novak Djokovic,Nishesh Basavareddy,,0.0,False,P1,0.9634712506085634,0.0365287493914365,1.05,14.3,0.0,928.626416771717,0.9634712506085634,1.0,95-100%
2025-01-13,55437,Francesco Passaro,Grigor Dimitrov,,0.0,False,P1,0.0847643092274665,0.9152356907725334,11.77,1.07,0.0,928.626416771717,0.9152356907725334,0.0,90-95%
2025-01-13,55438,Alex Michelsen,Stefanos Tsitsipas,,0.0,False,P1,0.3753116726875305,0.6246883273124695,2.44,1.63,0.0,928.626416771717,0.6246883273124695,0.0,60-65%
2025-01-13,55439,Tommy Paul,Christopher O'Connell,P2,6.331160476519458,False,P1,0.7105161398649216,0.2894838601350784,1.18,5.64,-6.331160476519458,922.2952562951976,0.7105161398649216,1.0,70-75%
2025-01-13,55440,Jack Draper,Mariano Navone,P2,5.30532200936019,False,P1,0.8053717464208603,0.1946282535791397,1.08,11.12,-5.30532200936019,916.9899342858372,0.8053717464208603,1.0,80-85%
2025-01-13,55441,Frances Tiafoe,Arthur Rinderknech,P2,5.915178169652126,False,P1,0.662616953253746,0.3373830467462539,1.27,4.18,-5.915178169652126,911.0747561161852,0.662616953253746,1.0,65-70%
2025-01-13,55442,Sebastian Korda,Lukas Klein,P1,17.258838995523572,True,P1,0.8355826213955879,0.164417378604412,1.36,3.47,6.213182038388488,917.2879381545736,0.8355826213955879,1.0,80-85%
2025-01-13,55443,Roberto Carballes Baena,Alejandro Tabilo,P1,9.80832220929758,True,P1,0.4956272840499878,0.5043727159500122,2.79,1.5,17.55689675464267,934.8448349092164,0.5043727159500122,0.0,50-55%
2025-01-13,55444,Jordan Thompson,Dominik Koepfer,,0.0,False,P1,0.6558068245649338,0.3441931754350662,1.39,3.26,0.0,934.8448349092164,0.6558068245649338,1.0,65-70%
2025-01-13,55445,Arthur Cazaux,Sebastian Baez,,0.0,False,P1,0.6890135705471039,0.3109864294528961,1.42,3.13,0.0,934.8448349092164,0.6890135705471039,1.0,65-70%
2025-01-13,55446,Felix Auger-Aliassime,Jan-Lennard Struff,,0.0,False,P1,0.6804230064153671,0.3195769935846329,1.49,2.85,0.0,934.8448349092164,0.6804230064153671,1.0,65-70%
2025-01-13,55447,Benjamin Bonzi,David Goffin,P2,15.884342702122131,False,P1,0.3851000815629959,0.6148999184370041,1.65,2.4,-15.884342702122131,918.9604922070944,0.6148999184370041,0.0,60-65%
2025-01-13,55448,Nuno Borges,Alexandre Muller,P2,4.508181297463598,False,P1,0.5097611993551254,0.4902388006448746,1.7,2.3,-4.508181297463598,914.4523109096308,0.5097611993551254,1.0,50-55%
2025-01-13,55449,Alejandro Davidovich Fokina,Juncheng Shang,,0.0,False,P1,0.5018950253725052,0.4981049746274948,2.09,1.83,0.0,914.4523109096308,0.5018950253725052,1.0,50-55%
2025-01-13,55450,James Duckworth,Dominic Stricker,P2,18.289046218192613,False,P1,0.2900053411722183,0.7099946588277817,1.83,2.08,-18.289046218192613,896.163264691438,0.7099946588277817,0.0,70-75%
2025-01-13,55451,Jaime Faria,Pavel Kotov,,0.0,False,P1,0.369478315114975,0.630521684885025,2.4,1.65,0.0,896.163264691438,0.630521684885025,0.0,60-65%
2025-01-13,55453,Thanasi Kokkinakis,Roman Safiullin,,0.0,False,P1,0.5830280482769012,0.4169719517230987,1.65,2.4,0.0,896.163264691438,0.5830280482769012,1.0,55-60%
2025-01-13,55454,Fabian Marozsan,Thiago Seyboth Wild,P2,3.778293361490046,False,P1,0.6202983111143112,0.3797016888856888,1.43,3.1,-3.778293361490046,892.384971329948,0.6202983111143112,1.0,60-65%
2025-01-13,55455,James McCabe,Martin Landaluce,P1,17.84769942659896,True,P1,0.5794683694839478,0.4205316305160522,3.92,1.3,52.11528232566896,944.500253655617,0.5794683694839478,1.0,55-60%
2025-01-13,55456,Jakub Mensik,Nikoloz Basilashvili,,0.0,False,P1,0.8785419501364231,0.1214580498635768,1.16,6.32,0.0,944.500253655617,0.8785419501364231,1.0,85-90%
2025-01-13,55457,Yoshihito Nishioka,Aziz Dougaz,,0.0,False,P1,0.8153107538819313,0.1846892461180687,1.18,5.67,0.0,944.500253655617,0.8153107538819313,1.0,80-85%
2025-01-13,55458,Tristan Schoolkate,Taro Daniel,P1,14.69368265602902,True,P1,0.6608160883188248,0.3391839116811752,1.97,1.93,14.252872176348149,958.7531258319652,0.6608160883188248,1.0,65-70%
2025-01-13,55459,Aleksandar Vukic,Damir Dzumhur,,0.0,False,P1,0.7435893043875694,0.2564106956124306,1.34,3.56,0.0,958.7531258319652,0.7435893043875694,1.0,70-75%
2025-01-13,55460,Alexander Zverev,Lucas Pouille,,0.0,False,P1,0.9394602105021476,0.0605397894978523,1.03,20.73,0.0,958.7531258319652,0.9394602105021476,1.0,90-95%
2025-01-13,55461,Casper Ruud,Jaume Munar,,0.0,False,P1,0.8469478935003281,0.1530521064996719,1.18,5.66,0.0,958.7531258319652,0.8469478935003281,1.0,80-85%
2025-01-13,55462,Ugo Humbert,Matteo Gigante,,0.0,False,P1,0.9319182559847832,0.0680817440152168,1.11,8.5,0.0,958.7531258319652,0.9319182559847832,1.0,90-95%
2025-01-13,55463,Arthur Fils,Otto Virtanen,,0.0,False,P1,0.8162230476737022,0.1837769523262977,1.13,7.31,0.0,958.7531258319652,0.8162230476737022,1.0,80-85%
2025-01-13,55464,Jiri Lehecka,Li Tu,,0.0,False,P1,0.8734892383217812,0.1265107616782188,1.11,8.2,0.0,958.7531258319652,0.8734892383217812,1.0,85-90%
2025-01-13,55465,Tomas Machac,Sumit Nagal,,0.0,False,P1,0.9408615119755268,0.0591384880244731,1.06,12.67,0.0,958.7531258319652,0.9408615119755268,1.0,90-95%
2025-01-13,55466,Hugo Gaston,Omar Jasika,P2,8.42084705480976,False,P1,0.5752929598093033,0.4247070401906967,1.38,3.31,-8.42084705480976,950.3322787771556,0.5752929598093033,1.0,55-60%
2025-01-13,55467,Hady Habib,Yunchaokete Bu,,0.0,False,P1,0.2292465716600418,0.7707534283399582,3.39,1.37,0.0,950.3322787771556,0.7707534283399582,0.0,75-80%
2025-01-13,55468,Quentin Halys,Adam Walton,,0.0,False,P1,0.5086281299591064,0.4913718700408935,2.01,1.9,0.0,950.3322787771556,0.5086281299591064,1.0,50-55%
2025-01-13,55469,Pedro Martinez,Luciano Darderi,P2,5.9467651865954485,False,P1,0.517767608165741,0.482232391834259,1.63,2.45,-5.9467651865954485,944.38551359056,0.517767608165741,1.0,50-55%
2025-01-13,55470,Kei Nishikori,Thiago Monteiro,,0.0,False,P1,0.8453010991215706,0.1546989008784294,1.22,4.82,0.0,944.38551359056,0.8453010991215706,1.0,80-85%
2025-01-13,55471,Reilly Opelka,Gauthier Onclin,P1,18.8877102718112,True,P1,0.8875933922827244,0.1124066077172756,1.33,3.68,6.232944389697698,950.6184579802576,0.8875933922827244,1.0,85-90%
2025-01-13,55472,Jannik Sinner,Tristan Schoolkate,,0.0,False,P1,0.9435719344764948,0.0564280655235052,1.01,51.48,0.0,950.6184579802576,0.9435719344764948,1.0,90-95%
2025-01-13,55473,Taylor Fritz,Cristian Garin,P2,7.757562288152309,False,P1,0.790811724960804,0.209188275039196,1.04,18.2,-7.757562288152309,942.8608956921054,0.790811724960804,1.0,75-80%
2025-01-13,55474,Learner Tien,Daniil Medvedev,,0.0,False,P1,0.1215450949966907,0.8784549050033092,6.77,1.14,0.0,942.8608956921054,0.8784549050033092,0.0,85-90%
2025-01-13,55475,Alex de Minaur,Tristan Boyer,P2,5.172211976736807,False,P1,0.8394133150577545,0.1605866849422454,1.04,17.5,-5.172211976736807,937.6886837153686,0.8394133150577545,1.0,80-85%
2025-01-13,55476,Holger Rune,Matteo Berrettini,P1,11.696847694128742,True,P1,0.5830458551645279,0.4169541448354721,2.25,1.72,14.621059617660928,952.3097433330296,0.5830458551645279,1.0,55-60%
2025-01-13,55477,Lorenzo Musetti,Denis Shapovalov,,0.0,False,P1,0.4623105973005295,0.5376894026994705,2.08,1.84,0.0,952.3097433330296,0.5376894026994705,0.0,50-55%
2025-01-13,55478,Fabian Marozsan,Frances Tiafoe,,0.0,False,P1,0.3481554239988327,0.6518445760011673,2.56,1.58,0.0,952.3097433330296,0.6518445760011673,0.0,65-70%
2025-01-13,55479,Miomir Kecmanovic,Hubert Hurkacz,,0.0,False,P1,0.2780287265777588,0.7219712734222412,3.52,1.35,0.0,952.3097433330296,0.7219712734222412,0.0,70-75%
2025-01-13,55480,Karen Khachanov,Gabriel Diallo,,0.0,False,P1,0.7495643347501755,0.2504356652498245,1.31,3.85,0.0,952.3097433330296,0.7495643347501755,1.0,70-75%
2025-01-13,55481,Ben Shelton,Pablo Carreno Busta,P2,6.931111803175927,False,P1,0.6277949810028076,0.3722050189971924,1.32,3.77,-6.931111803175927,945.3786315298536,0.6277949810028076,1.0,60-65%
2025-01-13,55482,Francisco Cerundolo,Facundo Diaz Acosta,,0.0,False,P1,0.685040071606636,0.3149599283933639,1.36,3.48,0.0,945.3786315298536,0.685040071606636,1.0,65-70%
2025-01-13,55483,Marcos Giron,Tomas Martin Etcheverry,P2,6.7431350569585335,False,P1,0.4084734171628952,0.5915265828371048,2.0,1.91,-6.7431350569585335,938.635496472895,0.5915265828371048,0.0,55-60%
2025-01-13,55484,Alex Michelsen,James McCabe,,0.0,False,P1,0.8572687059640884,0.1427312940359115,1.14,7.05,0.0,938.635496472895,0.8572687059640884,1.0,85-90%
2025-01-13,55485,Gael Monfils,Daniel Altmaier,,0.0,False,P1,0.8144822046160698,0.1855177953839302,1.24,4.46,0.0,938.635496472895,0.8144822046160698,1.0,80-85%
2025-01-13,55486,Corentin Moutet,Mitchell Krueger,,0.0,False,P1,0.6527396142482758,0.3472603857517242,1.56,2.61,0.0,938.635496472895,0.6527396142482758,1.0,65-70%
2025-01-13,55487,Lorenzo Sonego,Joao Fonseca,P1,16.424567316487774,True,P1,0.4848285317420959,0.515171468257904,4.82,1.22,62.7418471489833,1001.3773436218784,0.515171468257904,0.0,50-55%
2025-01-13,55488,Alexander Zverev,Pedro Martinez,,0.0,False,P1,0.9369714111089706,0.0630285888910293,1.02,28.08,0.0,1001.3773436218784,0.9369714111089706,1.0,90-95%
2025-01-13,55489,Carlos Alcaraz,Yoshihito Nishioka,P2,3.689625043859162,False,P1,0.8949618227779865,0.1050381772220134,1.02,29.55,-3.689625043859162,997.6877185780191,0.8949618227779865,1.0,85-90%
2025-01-13,55490,Jakub Mensik,Casper Ruud,,0.0,False,P1,0.4888164103031158,0.5111835896968842,2.17,1.78,0.0,997.6877185780191,0.5111835896968842,0.0,50-55%
2025-01-13,55491,Novak Djokovic,Jaime Faria,,0.0,False,P1,0.9669769182801248,0.0330230817198753,1.02,29.32,0.0,997.6877185780191,0.9669769182801248,1.0,95-100%
2025-01-13,55492,Tommy Paul,Kei Nishikori,P2,9.19798684198008,False,P1,0.5409964323043823,0.4590035676956177,1.45,2.97,-9.19798684198008,988.4897317360392,0.5409964323043823,1.0,50-55%
